ID,Codigo,Link,Nombre,Descripcion/Obervaciones,Tipo,ProcedenciaOC,EsTratoDirecto,EsCompraAgil,CodigoTipo,CodigoAbreviadoTipoOC,DescripcionTipoOC,codigoEstado,Estado,codigoEstadoProveedor,EstadoProveedor,FechaCreacion,FechaEnvio,FechaSolicitudCancelacion,fechaUltimaModificacion,FechaAceptacion,FechaCancelacion,tieneItems,PromedioCalificacion,CantidadEvaluacion,MontoTotalOC,TipoMonedaOC,MontoTotalOC_PesosChilenos,Impuestos,TipoImpuesto,Descuentos,Cargos,TotalNetoOC,CodigoUnidadCompra,RutUnidadCompra,UnidadCompra,CodigoOrganismoPublico,OrganismoPublico,sector,ActividadComprador,CiudadUnidadCompra,RegionUnidadCompra,PaisUnidadCompra,CodigoSucursal,RutSucursal,Sucursal,CodigoProveedor,NombreProveedor,ActividadProveedor,ComunaProveedor,RegionProveedor,PaisProveedor,Financiamiento,PorcentajeIva,Pais,TipoDespacho,FormaPago,CodigoLicitacion,Codigo_ConvenioMarco,IDItem,codigoCategoria,Categoria,codigoProductoONU,NombreroductoGenerico,RubroN1,RubroN2,RubroN3,EspecificacionComprador,EspecificacionProveedor,cantidad,UnidadMedida,monedaItem,precioNeto,totalCargos,totalDescuentos,totalImpuestos,totalLineaNeto,Forma de Pago
48063412,702988-278-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=702988-278-SE23,ORDEN DE COMPRA DESDE 702988-13-LE23,"TUBERÍA CIRCULAR CORRUGADA PARA OBRAS EN SECTOR CALETA 2 MAYO, YENDEGAIA.
FACTURAR SIN IMPUESTOS, POR LEY Nº 18.392 NAVARINO A: SJZ CMT PUNTA ARENAS, RUT 61.101.091-5, GIRO:CONSTRUCCIÓN DE CARRETERAS Y LÍNEAS DE FERROCARRIL, CAMINO Ea.VICUÑA KM 65, COMUN",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,5,En proceso,2,En proceso,2023-05-04,2023-05-04,2023-05-04,2023-05-04,NA,NA,1,472,5,2003149632,CLP,2003149632,0,Exento,0,0,2003149632,702988,61.101.091-5,Cuerpo Milit Subjefatura Zonal Punta Arenas (IGTF),111870,COMANDO DE APOYO A LA FUERZA,FFAA,Obras de Ingenería,Timaukel,Región de Magallanes y de la Antártica,CL,17557,77.086.090-3,TECNOVIAL S.A.,18298,TECNOVIAL S.A.,FABRICACION DE PRODUCTOS METALICOS DE USO ESTRUCTU,Maipú,Región Metropolitana de Santiago,Chile,371,0,CL,7,2,702988-13-LE23,NA,128388106,31231300,"Artículos de fabricación y producción / Materia prima en planchas, barras o tubos / Tubos y cañerías",31231310,Tubería de acero,Artículos de fabricación y producción,"Materia prima en planchas, barras o tubos",Tubos y cañerías,"TUBERÍA CIRCULAR CORRUGADA TV-68 DE 1000 e= 2,5mm
GALVANIZADA, QUE INCLUYA TODA LA PERNERÍA PARA SU
ARMADO, ADEMÁS UN 5% DE REPOSICIÓN.APILADAS EN PALLET
Y ESTIBADAS PARA LA DESCARGA.","TUBERÍA CIRCULAR CORRUGADA TV-68 DE 1000 e= 2,5mm
GALVANIZADA, QUE INCLUYA TODA LA PERNERÍA PARA SU
ARMADO, ADEMÁS UN 5% DE REPOSICIÓN.
",10032,Metro Lineal,CLP,199676,0,0,0,2003149632,30 dias contra la recepcion conforme de la factura
47673921,813-225-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=813-225-SE23,reactivos y material de laboratorio Covid-19 (varias secciones),"Se solicita aceptar orden de compra para formalizar adquisición, para recibir productos en Bodega y otorgar recepción conforme. 

Para despachar solicite hora en Bodega Central con D. Juan Correa, contacto: jcorrea@ispch.cl fonos: 25755171-25755170

D",SE,"Emergencia, urgencia o imprevisto",Si,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-03-01,2023-05-09,2023-05-09,2023-05-09,2023-05-11,NA,1,488571428571429,7,942480476,CLP,942480476,150480076,IVA,0,0,79200040,1809,61.605.000-1,Cotizaciones - ISP,7177,INSTITUTO DE SALUD PUBLICA DE CHILE,Salud,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS,Ñuñoa,Región Metropolitana de Santiago,CL,40370,77.647.010-4,Sociedad Comercial Mihovilovic Hnos. y Otro Ltda.,39741,SOC COMERCIAL MIHOVILOVIC HNOS Y OTRO LIMITADA,VENTA AL POR MAYOR DE PRODUCTOS QUIMICOS| VENTAS A,Macul,Región Metropolitana de Santiago,Chile,950,19,CL,7,2,NA,NA,127199900,12352200,Productos químicos industriales / Compuestos y mezclas / Productos bioquímicos,12352204,Enzimas,Productos químicos industriales,Compuestos y mezclas,Productos bioquímicos,"007 - 039 (V.RESPIRATORIO) E119V Rev primer H3
","LGC, LGC.PRIMER _PRIMER HASTA 25 BASES, 200NMOL, 200NMOL
",1,Unidad,CLP,35000,0,0,0,35000,30 dias contra la recepcion conforme de la factura
48082122,701-196-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=701-196-AG23,DIAGNÓSTICO SISTEMA ELEC DATA CENTER 701-27-COT23,"SC 1511/2023
SR PROVEEDOR RECUERDE CUMPLIR CON LOS REQUISITOS DE FACTURACIÓN QUE SE INCLUYEN",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-05-08,2023-05-08,2023-05-08,2023-05-08,2023-05-09,NA,1,0,0,376635,CLP,376635,60135,IVA,0,0,316500,1697,60.701.002-1,D.N - Servicio Nacional de Pesca y Acuicultura,7008,SERV NACIONAL DE PESCA,"Gob. Central, Universidades",GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.,Valparaíso,Región de Valparaíso,Extranjero,1006711,76.609.677-8,MEE S.A.,1597283,MEE S.A.,ELECTRONICA,Antofagasta,Región de Antofagasta,NA,NA,19,Extranjero,12,2,NA,NA,128444272,39121000,Artículos eléctricos y de iluminación / Equipamiento y artículos eléctricos / Equipamiento para distribución y transformación eléctrica,39121011,Fuentes de alimentación continua,Artículos eléctricos y de iluminación,Equipamiento y artículos eléctricos,Equipamiento para distribución y transformación eléctrica,SEGUN LO ESTABLECIDO EN DOCUMENTO ADJUNTO,NA,1,Unidad no definida,CLP,316500,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48035352,3471-758-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3471-758-SE23,REACTIVOS 2301006 2301007,"2301006 2301007
REACTIVOS 
2301006_10.04.2023
2301006_10.04.2023
PED. N°122:MARZO 2023
PRORROGA CONTRATO N°258-2018
Rex N° 499 de fecha 23.03.2023
CAP N° H192 DE FECHA 08.03.2023
MSN 
FORMA DE PAGO: 30 DÍAS CONTRA RECEPCIÓN CONFORME DE LA ORDEN D",SE,Prórroga de un contrato de suministro o servicio o contratación de servicios conexos,Si,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-04-28,2023-05-02,2023-04-28,2023-05-02,2023-05-05,NA,1,463428571428571,35,235364269,CLP,235364269,37579169,IVA,0,0,19778510,4392,60.505.723-3,Hospital de Carabineros,113812,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,NA,Ñuñoa,Región Metropolitana de Santiago,CL,24151,82.999.400-3,Roche Chile Ltda. Roche Diagnostics,24526,ROCHE CHILE LIMITADA,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| VEN,Las Condes,Región Metropolitana de Santiago,Chile,2204003001,19,CL,7,2,NA,NA,128310081,41116000,Equipamiento para laboratorios / Instrumentos de medida y experimentación / Reactivos de analizadores clínicos y diagnósticos,41116004,Reactivos de analizadores químicos,Equipamiento para laboratorios,Instrumentos de medida y experimentación,Reactivos de analizadores clínicos y diagnósticos,"104036	HF5412	PROLACTINA (PRL)
","104036	HF5412	PROLACTINA (PRL)
",58,Unidad,CLP,2000,0,0,0,116000,30 dias contra la recepcion conforme de la factura
48098741,1894-96-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1894-96-SE23,LIC-DVO-ORDEN DE COMPRA DESDE 1894-13-LP23,"LIC-DVO-MADERA PARA PUENTES DESDE 1894-13-LP23

Coordinar entrega con:
Sra. Alicia Chavez fono: +56 64-2642627
Sr. Ernesto Ortiz fono: +56 9 72909216

Para facturación electrónica:

CODIGO UNIDAD DE PAGO: 1270
UNIDAD DE PAGO: REG_10_DIRECCION_DE_",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-09,2023-05-09,2023-05-09,2023-05-09,2023-05-10,NA,1,0,0,1194987528,CLP,1194987528,190796328,IVA,0,0,100419120,2889,61.202.000-0,Dirección de Vialidad - X Región - Provincia de Osorno,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA,Osorno,Región de los Lagos,CL,1078472,77.011.171-4,ALYWEN KOIGUE,1669784,MADERAS ALYWEN KOIGUE SPA,COMERCIALIZACION DE MADERAS,Freire,Región de la Araucanía,Chile,31-02-004,19,CL,7,2,1894-13-LP23,NA,128494272,30103600,"Artículos para estructuras, obras y construcciones / Materiales estructurales básicos / Productos estructurales",30103601,Vigas de madera,"Artículos para estructuras, obras y construcciones",Materiales estructurales básicos,Productos estructurales,"Piezas de coigue de 14""""x16""""x8,00 mts",madera coigue,8,Unidad,CLP,720402,0,0,0,5763216,30 dias contra la recepcion conforme de la factura
48075085,2078-348-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2078-348-SE23,SERVICIO DE SALA CUNA SEREMI CENTRAL PROG. ADM Y FINANZAS SC 98-225,"SERVICIO DE SALA CUNA CONCEPCION, FUNCIONARIOS CONTRATA SC 98 Y 225
DESDE 2078-6-LE22 MES DE ABRIL
“Solo se gestionarán a pago los DTE recepcionados en nuestra plataforma electrónica. Para ello debe facturar indicando en campo referencia (801) el ID de",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-05,2023-05-09,2023-05-05,2023-05-05,2023-05-09,NA,1,5,1,1400473,CLP,1400473,0,Exento,0,0,1400473,3073,61.601.000-K,Seremi de Salud VIII región,7079,SUBSECRETARIA DE SALUD PUBLICA,Salud,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.,Concepción,Región del Biobío,CL,71784,78.397.020-1,sala cuna y jardin infantil nazaret ltda,69614,sala cuna y jardin infantil nazaret ltda,ESTABLECIMIENTOS DE ENSENANZA PREESCOLAR,Concepción,Región del Biobío,Chile,545,0,CL,22,2,2078-6-LE22,NA,128423497,91111900,"Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos",91111901,Jardines infantiles o salas cunas,Servicios de cuidado personal y domésticos,Servicio doméstico y de cuidados,"Cuidado de niños, personas enfermas y ancianos",1 Mensualidad 01 al 10 de abril del 2023 (Antonia Arancibia) sc 98,1 Mensualidad 01 al 10 de abril del 2023 (Antonia Arancibia) sc 98,1,Unidad,CLP,107729,0,0,0,107729,30 dias contra la recepcion conforme de la factura
48047593,3682-730-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3682-730-SE23,COMBUSTIBLE VEHÍCULOS MUNICIPALES,"Adquisición a concesionario autorizado de combustible de la comuna de Salamanca, para vehículos municipales que trasladan a funcionarios a diferentes actividades.
IMPUTACION: 22-03-001 (2-2-1)  (5-5-21) (5-5-19) .
SEGUN MEMORANDUM N°022 de fecha 02 de m",SE,"Confianza y seguridad de los proveedores, derivados de su experiencia",Si,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-02,2023-05-05,2023-05-02,2023-05-05,2023-05-05,NA,1,0,0,648745399904,CLP,648745399904,103581198304,IVA,0,0,5451642016,4602,69.041.400-7,Dirección Administración y Finanzas,116295,I MUNICIPALIDAD DE SALAMANCA,Municipalidades,MUNICIPALIDADES,Salamanca,Región de Coquimbo,CL,196684,9.225.888-2,copecsalamanca,192730,IVÁN IGOR BIZAMA DAMKE,-,Salamanca,Región de Coquimbo,Chile,4192,19,CL,22,2,NA,NA,128341077,15101500,"Combustibles, lubricantes y anticorrosivos / Combustibles líquidos / Petróleo y derivados",15101505,Diesel,"Combustibles, lubricantes y anticorrosivos",Combustibles líquidos,Petróleo y derivados,COMBUSTIBLE.,COMBUSTIBLE.,1,Global,CLP,"5451642,016",0,0,0,5451642016,30 dias contra la recepcion conforme de la factura
48107782,1666-215-CM23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1666-215-CM23,Alimentos central de alimentación Dimerc CM,"Despachar a Hospital de Maullín, Gabriela Mistral 136. La orden de compra debe ser aceptada en mercado público. Rellenar campo 801 con ID de orden de compra. Enviar factura en formato xml a dipresrecepcion@custodium.com",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,6,Aceptada,4,Aceptada,2023-05-10,2023-05-11,2023-05-10,2023-05-10,2023-05-11,NA,1,461176470588235,493,635730,CLP,635730,0,Exento,0,0,635730,2662,61.602.272-5,HOSPITAL DE MAULLÍN,7104,SERVICIO SALUD DEL RELONCAVI,Salud,medicina,Maullín,Región de los Lagos,CL,27382,96.670.840-9,DIMERC S.A.,27467,DIMERC S A,"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| ALMACENES MEDIANOS (VENTA DE ALIMENTOS); SUPERMERCADOS, MINIMARKETS| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| VENTA AL POR MENOR DE PRODUCTOS DE CONFITERIAS, CIGARRILLOS, Y OTROS| VENTA AL POR ME",NA,NA,CL,NA,0,CL,12,2,NA,2239-7-LR17,128521262,NA,NA,0,RAVIOLI CAROZZI CARNE BOLSA 400 G UNIDAD X REGION,NA,NA,NA,(1449849) RAVIOLI CAROZZI CARNE BOLSA 400 G UNIDAD X REGION,(1449849) RAVIOLI CAROZZI CARNE BOLSA 400 G UNIDAD X REGION ; Región de los Lagos ; Maullín; GABRIELA MISTRAL 136,20,NA,CLP,1922,0,0,0,38440,30 dias contra la recepcion conforme de la factura
48042349,2424-695-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2424-695-AG23,2299 /P.138 INFRA (JFO) MATERIALES ELÉCTRICOS // Orden de Compra generada por invitación a compra ágil: 2424-1413-COT23,"2299/315 (JFO) MATERIALES ELÉCTRICO
PED. N°138  INFRA
TOMAR CONTACTO
SR. CLAUDIO LEIVA
FONO 32-2185127/973867887
SR. JULIO ARTIGAS
FONO 32-2185134
DEPTO. INFRAEEST. Y REC.MAT.
ARLEGUI N°615 PISO ZOCALO
VIÑA DEL MAR
D.A. N/2023
ENVIAR FACTURA A:",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,12,Recepcion Conforme,7,Recepcion Conforme,2023-05-02,2023-05-02,2023-05-02,2023-05-06,2023-05-04,NA,1,0,0,35613606,CLP,35613606,5686206,IVA,0,0,299274,3416,69.061.000-0,I MUNICIPALIDAD DE VINA DEL MAR,87399,I MUNICIPALIDAD DE VINA DEL MAR,Municipalidades,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA,Viña del Mar,Región de Valparaíso,Extranjero,1168915,77.239.568-K,Dimatef,1757815,COMERCIAL E INVERSIONES DIMATEF CASABLANCA LIMITADA,VENTA AL POR MAYOR DE ARTICULOS ELECTRICOS Y ELECTRONICOS PARA EL HOGA,Casablanca,Región de Valparaíso,NA,2204,19,Extranjero,7,2,NA,NA,128326270,60104900,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Materiales, artículos y suministros didácticos profesionales y para el desarrollo personal / Materiales de física de electricidad",60104912,Cables o electrodos eléctricos,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos","Materiales, artículos y suministros didácticos profesionales y para el desarrollo personal",Materiales de física de electricidad,"CORDÓN 3 X 16 AWG, CORDÓN DE ARTEFACTO DE 3 X 075 MM",NA,30,Metro Lineal,CLP,524,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48055156,3268-286-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3268-286-AG23,001 G33 08/2023 ADQ. ART. PARA MANTTO EQ. TELECOM,"001 G33 08/2023 ADQ. ART. PARA MANTTO EQ. TELECOM
Orden de Compra código: 3268-286-AG23 dirigida a COMERCIAL E INVERSIONES CROSUR LTDA
Horario recepción 08:00 a 12:00 - 14:00 a 16:00 hrs. lunes a viernes fono 612272503-504
Plazo de entrega 01 día hábil",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-05-03,2023-05-08,2023-05-04,2023-05-08,2023-05-09,NA,1,493125,32,47267633,CLP,47267633,7546933,IVA,0,0,397207,4189,61.103.021-5,IVª Brigada Aérea,6946,FUERZA AEREA DE CHILE COMANDO LOGISTICO,FFAA,NA,Punta Arenas,Región de Magallanes y de la Antártica,Extranjero,19727,78.197.550-8,COMERCIAL E INVERSIONES CROSUR LTDA.,20358,COMERCIAL E INVERSIONES CROSUR LTDA,VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA Y MATERIALES DE CONSTRUC,Punta Arenas,Región de Magallanes y de la Antártica,NA,001040133000000011458012152204012000,19,Extranjero,7,2,NA,NA,128363128,60104900,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Materiales, artículos y suministros didácticos profesionales y para el desarrollo personal / Materiales de física de electricidad",60104906,Kits de batería,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos","Materiales, artículos y suministros didácticos profesionales y para el desarrollo personal",Materiales de física de electricidad,BATERIA 9 VOLT ALCAINA,BATERIA 9 VOLT ALCAINA,20,Unidad,CLP,1218,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48105322,2381-533-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2381-533-SE23,DECRETO N°8342 APRUEBA TRATO DIRECTO,RENOVACION DE LICENCIA PARA LOS RELOJ CONTROL DE LA DIRECCION DE SALUD MUNICIPAL,SE,Reposición o complementación de accesorios compatibles con modelos ya adquiridos,Si,No,8,SE,Sin emisión automática,4,Enviada a proveedor,1,Nueva orden de compra,2023-05-10,2023-05-11,2023-05-10,2023-05-10,NA,NA,1,5,5,382388769,CLP,382388769,61053669,IVA,0,0,3213351,3373,69.030.200-4,DEPARTAMENTO DE ADQUISICIONES DASM,86872,I MUNICIPALIDAD DE COPIAPO,Municipalidades,EMPRESAS DE PUBLICIDAD| GOBIERNO CENTRAL,Copiapó,Región de Atacama,CL,258222,76.173.410-5,QWANTEC INGENIERIA LIMITADA,252918,QWANTEC INGENIERIA LIMITADA,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| COME,Providencia,Región Metropolitana de Santiago,Chile,325,19,CL,22,2,NA,NA,128513258,43231500,"Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Software de gestión",43231512,Software de gestión de licencias,"Tecnologías de la información, telecomunicaciones y radiodifusión",Software,Software de gestión,RENOVACION DE LICENCIA PARA LOS RELOJ CONTROL DE LA DIRECCION DE SALUD MUNICIPAL,"SOFTWARE ONLINE RELOJCONTROL.COM (+500 USER) ANUAL, SEGUN COTIZACION 144540",1,Unidad no definida,CLP,3213351,0,0,0,3213351,30 dias contra la recepcion conforme de la factura
48036998,3858-177-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3858-177-AG23,"POLERAS INSTITUCIONAL, ALUMNOS CEJJLB","POLERAS INSTITUCIONAL PARA ALUMNOS PRORETENCIÓN DEL CEJJLB
REF: REQUERIMIENTO DIRECTOR - FONDOS PRORETENCION - 215.22.02.002.000
Despacho: D.A.E.M., ubicado en Av. Andalicán N°937, Mejillones, II Región, de Lunes a Jueves de 08:30 a 13:30 hrs. y 15:00 a",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-04-28,2023-05-02,2023-04-28,2023-05-02,2023-05-03,NA,1,0,0,1595790,CLP,1595790,254790,IVA,0,0,1341000,4778,69.020.400-2,Educacion,117581,I MUNICIPALIDAD DE MEJILLONES,Municipalidades,GOBIERNO CENTRAL,Mejillones,Región de Antofagasta,Extranjero,1235010,77.350.988-3,FERGO SPA,1822296,SERVICIOS COMERCIALES E INDUSTRIALES GODOY SPA,FABRICACION DE COLCHONES; FABRICACION DE OTROS MUEBLES N.C.P.,Antofagasta,Región de Antofagasta,NA,PRORETENCION,19,Extranjero,7,2,NA,NA,128312363,53102700,"Ropa, maletas y productos de aseo personal / Ropa / Uniformes",53102705,Uniformes escolares,"Ropa, maletas y productos de aseo personal",Ropa,Uniformes,"POLERA PIQUE INSTITUCIONAL, MANGA LARGA, COLOR AZUL MARINO, TALLA M - DE ACUERDO A EETT ADJUNTAS
",NA,15,Unidad,CLP,12600,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48097468,3638-212-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3638-212-AG23,Orden de Compra generada por invitación a compra ágil: 3638-155-COT23,"Adquisición de Materiales destinados a la ornamentación de la ciudad en el marco de celebración de Aniversario de Porvenir. 

Valor UTM mes de Mayo: $63.074.-",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-05-09,2023-05-09,2023-05-09,2023-05-09,2023-05-10,NA,1,47,2,1702176,CLP,1702176,271776,IVA,0,0,1430400,4558,69.250.300-7,Administracion y Finanzas Municipal,115798,I.MUNICIPALIDAD DE PORVENIR,Municipalidades,OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.,Porvenir,Región de Magallanes y de la Antártica,Extranjero,109231,15.905.508-6,Benito Nicolas Marsan Lagunas,106666,BENITO NICOLÁS MARSAN LAGUNAS,SERVICIOS DE ARQUITECTURA Y TECNICO RELACIONADO| SERVICIOS PROFESIONALES DE TOPOGRAFIA Y AGRIMENSURA| OTROS SERVICIOS DESARROLLADOS POR PROFESIONALES| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.,Punta Arenas,Región de Magallanes y de la Antártica,NA,220499903,19,Extranjero,7,2,NA,NA,128490653,30103600,"Artículos para estructuras, obras y construcciones / Materiales estructurales básicos / Productos estructurales",30103605,Tablas de madera,"Artículos para estructuras, obras y construcciones",Materiales estructurales básicos,Productos estructurales,Piezas de madera de 5x5x3.20,Piezas de madera de 5x5x3.20,4,Pieza,CLP,11000,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48042235,1058012-1336-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058012-1336-SE23,MCTO ONCOLOGÍA [DAC] / NIVOLUMAB FA 40 MG 4 ML (Z),"PEDIDO MEDICAMENTOS ONCOLOGÍA [DAC] MAYO. ID 1058012-26-LR22. TTO. PCTE H.F.G. DIAGNÓSTICO Ca PIEL.
TRASLADO {EXPRESO} CARGO DEL PROVEEDOR.
(219-0077)
ZGEN 100005302
",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,12,Recepcion Conforme,7,Recepcion Conforme,2023-05-02,2023-05-03,2023-05-02,2023-05-02,2023-05-04,NA,1,5,1,80839556,CLP,80839556,12907156,IVA,0,0,679324,1058012,61.607.901-8,Fármarcos,7297,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,Salud,ACTIVIDADES DE HOSPITALES Y CLINICAS PUBLICAS,Punta Arenas,Región de Magallanes y de la Antártica,CL,26655,92.363.000-7,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB,26847,BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS",Las Condes,Región Metropolitana de Santiago,Chile,NA,19,CL,7,2,1058012-26-LR22,NA,128326003,51191900,Medicamentos y productos farmacéuticos / Agentes que afectan el agua y los electrolitos / Suplementos dietéticos y productos de terapia alimenticia,51191905,Suplementos vitamínicos,Medicamentos y productos farmacéuticos,Agentes que afectan el agua y los electrolitos,Suplementos dietéticos y productos de terapia alimenticia,NIVOLUMAB 40 MG / 4 ML INY. VIAL,NA,2,Frasco Ampolla,CLP,339662,0,0,0,679324,30 dias contra la recepcion conforme de la factura
48088036,1070620-4311-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1070620-4311-AG23,NDM ADQ. ESTERILIZACION  compra ágil: 1070620-2906-COT23,Orden de Compra codigo: 1070620-4311-AG23 dirigida a INMED DROGUERIA LIMITADA,AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,4,Enviada a proveedor,1,Nueva orden de compra,2023-05-08,2023-05-09,2023-05-08,2023-05-08,NA,NA,1,3792,25,1844500,CLP,1844500,294500,IVA,0,0,1550000,1070620,62.000.530-4,Hospital Dr. Ernesto Torres Galdames,1662264,HOSPITAL DOCTOR ERNESTO TORRES GALDAMES,Salud,SERVICIO PUBLICO,Iquique,Región de Tarapacá,Extranjero,46106,86.821.000-1,INMED DROGUERIA LTDA.,45211,INMED DROGUERIA LTDA.,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS N.C| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.,Renca,Región Metropolitana de Santiago,NA,7606,19,Extranjero,7,2,NA,NA,128462532,42281500,Equipamiento y suministros médicos / Productos para la esterilización médica / Equipos y accesorios de esterilizadores y autoclaves,42281518,Barras de cánulas de esterilización,Equipamiento y suministros médicos,Productos para la esterilización médica,Equipos y accesorios de esterilizadores y autoclaves,"TUBO GOMA SILICONA 3 X 5
COD EXPERTO 22286051
** SE SOLICITA DESPACHO PARCIALIZADO VIA CORREO ELECTRONICO **
** DESPACHO INICIAL CON ESTA ORDEN DE COMPRA 20 UNIDADES **","TUB025: TUBO DE SILICONA DE 3 X 5 MM.
X 25 METROS, INMED, NO ESTERIL, BOLSA
PLASTICA, UD, MARCA INMED,
PROCEDENCIA CHILE, CERTIFICACIONES ISO
13485:2016, VENCIMIENTO 01.02.2027",60,Unidad,CLP,15000,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
